id,host_location,host_response_time,host_response_rate,host_is_superhost,host_verifications,host_has_profile_pic,host_identity_verified,street,neighborhood,city,suburb,state,zipcode,smart_location,country_code,country,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,last_scraped_delta,host_since_delta,predicted_price
20644073,"Melbourne, Victoria, Australia",within an hour,100%,f,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,"Melbourne, VIC, Australia",Central Business District,Melbourne,Melbourne,VIC,3000.0,"Melbourne, Australia",AU,Australia,-37.80840696,144.9609147,f,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Pool,Kitchen,Gym,Elevator,Heating,Washer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Room-darkening shades"",Microwave,Refrigerator,Dishwasher,Oven}",200.0,65.0,2,15,1,1125,today,t,13,24,54,226,12/7/2018,73,9/3/2017,11/24/2018,93.0,9.0,9.0,10.0,10.0,10.0,10.0,f,t,strict_14_with_grace_period,f,f,22,4.75,2084,2662,141.80357500544875
23958575,"Melbourne, Victoria, Australia",within an hour,100%,t,"['email', 'phone', 'reviews', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,"West Melbourne, VIC, Australia",West Melbourne,Melbourne,West Melbourne,VIC,3003.0,"West Melbourne, Australia",AU,Australia,-37.80976066,144.9496595,t,Apartment,Entire home/apt,7,1.0,2.0,3.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,""Patio or balcony"",""Long term stays allowed""}",500.0,60.0,3,15,1,1125,3 weeks ago,t,8,8,8,8,12/7/2018,60,4/2/2018,12/1/2018,95.0,10.0,10.0,10.0,10.0,10.0,9.0,f,t,strict_14_with_grace_period,f,f,1,7.2,2084,3314,172.03890114800356
22888241,"Victoria, Australia",within a few hours,91%,t,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,"Saint Kilda West, VIC, Australia",St Kilda,Port Phillip,Saint Kilda West,VIC,3182.0,"Saint Kilda West, Australia",AU,Australia,-37.85785988,144.9731842,t,House,Entire home/apt,7,1.0,1.0,4.0,Real Bed,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Pets allowed"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",Bathtub,""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Long term stays allowed"",""Host greets you""}",2000.0,530.0,1,0,7,1125,today,t,10,38,60,122,12/7/2018,0,Unknown,Unknown,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict_14_with_grace_period,f,f,73,1.02,2084,3852,815.0886201123582
6494509,"Melbourne, Victoria, Australia",Unknown,Unknown,f,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,f,"Fitzroy North, VIC, Australia",Fitzroy North,Yarra,Fitzroy North,VIC,3068.0,"Fitzroy North, Australia",AU,Australia,-37.78088469,144.9833482,t,House,Private room,2,1.0,1.0,1.0,Real Bed,"{Internet,Wifi,Kitchen,""Smoking allowed"",Heating,Washer,Dryer,""Smoke detector"",Essentials}",250.0,59.0,1,0,1,1125,43 months ago,t,0,0,0,0,12/7/2018,0,Unknown,Unknown,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,1,1.02,2084,4298,84.46783552269127
15758716,"Victoria, Australia",within an hour,100%,t,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,"Fitzroy, VIC, Australia",Fitzroy,Yarra,Fitzroy,VIC,3065.0,"Fitzroy, Australia",AU,Australia,-37.79826818,144.9814668,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Breakfast,Elevator,""Free street parking"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water""}",300.0,60.0,1,0,2,21,yesterday,t,7,18,48,316,12/7/2018,142,1/23/2017,12/1/2018,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,moderate,f,f,2,6.23,2084,3506,129.26532379017087
20591356,China,Unknown,Unknown,f,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id', 'zhima_selfie']",t,f,"Melbourne, VIC, Australia",Central Business District,Melbourne,Melbourne,VIC,3000.0,"Melbourne, Australia",AU,Australia,-37.81076173,144.9603769,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Wifi,""Air conditioning"",Pool,Gym,Elevator,""Smoke detector"",""Carbon monoxide detector"",""Safety card"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron}",250.0,10.0,1,10,1,20,16 months ago,t,0,0,0,0,12/7/2018,6,8/22/2017,9/9/2017,84.0,10.0,10.0,10.0,9.0,10.0,9.0,f,f,strict_14_with_grace_period,f,f,1,0.38,2084,3071,78.3295327650346
11399053,"Zürich, Zurich, Switzerland",Unknown,Unknown,f,"['email', 'phone', 'google', 'reviews', 'jumio', 'government_id']",t,t,"Saint Kilda, VIC, Australia",St Kilda,Port Phillip,Saint Kilda,VIC,3182.0,"Saint Kilda, Australia",AU,Australia,-37.85853691,144.9794862,f,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,Wifi,Kitchen,""Pets allowed"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Shampoo}",250.0,59.0,1,0,1,1125,31 months ago,t,0,0,0,0,12/7/2018,0,Unknown,Unknown,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,1,1.02,2084,3104,89.61200827385798
21188286,"Melbourne, Victoria, Australia",within an hour,100%,f,"['email', 'phone', 'reviews', 'manual_offline', 'jumio', 'government_id']",t,t,"Coburg, VIC, Australia",Coburg,Moreland,Coburg,VIC,3058.0,"Coburg, Australia",AU,Australia,-37.73615888,144.9792903,f,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",""Free street parking"",""Indoor fireplace"",Heating,""Suitable for events"",Washer,""Smoke detector"",Essentials,Hangers,Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""High chair"",""Children’s books and toys"",Crib,""Pack ’n Play/travel crib"",""Room-darkening shades"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed""}",250.0,110.0,2,0,2,1125,a week ago,t,8,24,24,24,12/7/2018,43,10/27/2017,11/19/2018,94.0,10.0,9.0,10.0,10.0,9.0,10.0,f,t,flexible,f,f,1,3.17,2084,3741,174.53651212192625
21624487,"Tallinn, Harju County, Estonia",within an hour,100%,f,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,f,"Melbourne, VIC, Australia",Prahran/Windsor,Port Phillip,Melbourne,VIC,3004.0,"Melbourne, Australia",AU,Australia,-37.85227669,144.9800353,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Gym,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop friendly workspace"",Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,""Patio or balcony"",Waterfront,""Lake access""}",0.0,0.0,2,50,2,3,3 months ago,t,0,0,0,0,12/7/2018,3,11/18/2017,11/18/2018,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,flexible,f,f,1,0.23,2084,3233,132.10758854805138
20001995,"Melbourne, Victoria, Australia",Unknown,Unknown,f,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,f,"Box Hill South, VIC, Australia",Unknown,Whitehorse,Box Hill South,VIC,3128.0,"Box Hill South, Australia",AU,Australia,-37.83511473,145.1205339,t,House,Private room,1,1.0,1.0,2.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,""Smoke detector"",Shampoo,""Lock on bedroom door"",Hangers,""Private living room"",Other}",125.0,15.0,1,15,1,60,16 months ago,t,0,0,0,0,12/7/2018,1,8/22/2017,8/22/2017,100.0,8.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,1,0.06,2084,3162,73.50803569804067
13830392,"Wonga Park, Victoria, Australia",within an hour,100%,f,"['email', 'phone', 'reviews']",t,f,"Box Hill South, VIC, Australia",Unknown,Whitehorse,Box Hill South,Victoria,3128.0,"Box Hill South, Australia",AU,Australia,-37.82793006,145.1226463,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{Wifi,""Air conditioning"",""Free parking on premises"",""Free street parking"",Heating,Essentials,""Hair dryer"",Refrigerator,""Disabled parking spot""}",0.0,0.0,2,0,2,1125,today,t,26,56,81,228,12/7/2018,9,10/27/2016,10/27/2018,87.0,9.0,10.0,10.0,10.0,9.0,9.0,f,t,moderate,f,f,15,0.35,2084,3277,135.86938077945666
9741032,"Melbourne, Victoria, Australia",within a few hours,100%,f,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t,"Ascot Vale, VIC, Australia",Brunswick,Moonee Valley,Ascot Vale,VIC,3032.0,"Ascot Vale, Australia",AU,Australia,-37.77788564,144.933367,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Buzzer/wireless intercom"",Heating,Washer,""Smoke detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",250.0,59.0,1,0,4,8,4 weeks ago,t,17,47,77,77,12/7/2018,15,1/25/2016,1/29/2018,89.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,strict_14_with_grace_period,f,f,1,0.43,2084,3702,124.62840796599737
27636099,"Truganina, Victoria, Australia",within an hour,100%,f,"['email', 'phone', 'reviews']",t,f,"Truganina, VIC, Australia",Unknown,Wyndham,Truganina,VIC,3029.0,"Truganina, Australia",AU,Australia,-37.83359697,144.7070644,f,Guest suite,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{Wifi,Kitchen,""Free street parking"",Heating,Washer,""Smoke detector"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Outlet covers"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",""Single level home"",""Well-lit path to entrance"",""Step-free access"",""Host greets you"",""Handheld shower head""}",0.0,20.0,1,20,1,10,today,t,11,36,58,141,12/7/2018,17,8/26/2018,11/20/2018,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,1,4.9,2084,4381,121.12092144213037
25249618,"Melbourne, Victoria, Australia",Unknown,Unknown,f,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,"Balwyn, VIC, Australia",Balwyn,Boroondara,Balwyn,VIC,3103.0,"Balwyn, Australia",AU,Australia,-37.80851535,145.0785001,f,House,Private room,4,1.0,1.0,2.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Garden or backyard""}",150.0,20.0,1,0,1,1125,6 weeks ago,t,20,50,80,353,12/7/2018,14,6/11/2018,12/4/2018,96.0,10.0,9.0,10.0,10.0,9.0,9.0,f,t,flexible,f,f,10,2.33,2084,2573,97.17875082214219
29110806,"Victoria, Australia",within an hour,100%,f,"['email', 'phone', 'facebook', 'jumio', 'government_id']",t,t,"Glen Iris, VIC, Australia",Glen Iris,Stonnington,Glen Iris,VIC,3146.0,"Glen Iris, Australia",AU,Australia,-37.853508,145.0507972,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,Wifi,Kitchen,""Free parking on premises"",Heating,Washer,""Smoke detector"",Essentials,Shampoo,Hangers,Iron,""Laptop friendly workspace"",""Private living room"",""Hot water"",""Bed linens""}",250.0,59.0,1,0,7,35,3 weeks ago,t,3,11,11,11,12/7/2018,0,Unknown,Unknown,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,moderate,f,f,1,1.02,2084,3220,156.98222852677145
22539207,"Melbourne, Victoria, Australia",within an hour,100%,t,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",t,t,"Upwey, VIC, Australia",Unknown,Yarra Ranges,Upwey,VIC,3158.0,"Upwey, Australia",AU,Australia,-37.90802399,145.3249434,f,House,Private room,2,1.0,1.0,1.0,Real Bed,"{Wifi,""Free parking on premises"",Breakfast,Heating,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",""Private entrance""}",0.0,0.0,1,0,1,1125,2 days ago,t,2,6,24,24,12/7/2018,26,1/27/2018,11/17/2018,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,flexible,f,f,1,2.48,2084,3777,78.16924323381579
12476081,"Saint Kilda West, Victoria, Australia",Unknown,Unknown,f,"['email', 'phone']",t,f,"Saint Kilda, VIC, Australia",St Kilda,Port Phillip,Saint Kilda,VIC,3182.0,"Saint Kilda, Australia",AU,Australia,-37.87067924,144.9817798,f,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Air conditioning"",Kitchen,Washer,""Smoke detector"",""First aid kit"",Essentials}",250.0,59.0,1,15,4,1125,32 months ago,t,0,0,0,0,12/7/2018,0,Unknown,Unknown,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,flexible,f,f,1,1.02,2084,3048,90.30014362177991
24635348,"Melbourne, Victoria, Australia",within an hour,100%,f,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,f,"Melbourne, VIC, Australia",Central Business District,Melbourne,Melbourne,VIC,3000.0,"Melbourne, Australia",AU,Australia,-37.81888128,144.9549246,t,Condominium,Entire home/apt,8,2.0,2.0,3.0,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Pool,Kitchen,Gym,Elevator,""Hot tub"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Children’s books and toys"",""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed"",""Wide hallway clearance"",""Step-free access"",""Wide doorway"",""Flat path to front door"",""Well-lit path to entrance"",""Step-free access"",""Step-free access"",""Step-free access"",""Paid parking on premises""}",500.0,89.0,4,20,2,30,today,t,16,32,54,96,12/7/2018,42,5/5/2018,12/1/2018,93.0,9.0,8.0,9.0,9.0,10.0,9.0,f,t,moderate,f,f,5,5.81,2084,2555,200.95195046852285
18073632,"Melbourne, Victoria, Australia",Unknown,Unknown,f,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t,"Melbourne, VIC, Australia",Central Business District,Melbourne,Melbourne,VIC,3000.0,"Melbourne, Australia",AU,Australia,-37.81532934,144.9527159,t,Apartment,Private room,4,1.0,1.0,2.0,Real Bed,"{""Family/kid friendly""}",135.0,70.0,2,15,1,1125,today,t,0,0,0,0,12/7/2018,0,Unknown,Unknown,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,23,1.02,2084,3221,111.79919392121562
24781204,"Toolangi, Victoria, Australia",Unknown,Unknown,f,"['email', 'phone']",t,f,"Healesville, VIC, Australia",Unknown,Yarra Ranges,Healesville,VIC,3777.0,"Healesville, Australia",AU,Australia,-37.64707094,145.5288755,t,House,Entire home/apt,9,2.5,4.0,4.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""High chair"",""Room-darkening shades"",""Children’s dinnerware"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",""Wide hallway clearance"",""Step-free access"",""Wide doorway"",""Well-lit path to entrance"",""Step-free access"",""Wide doorway"",""Wide clearance to bed"",""Accessible-height bed"",""Accessible-height toilet"",""Wide clearance to shower, toilet"",""Step-free access"",""Wide entryway"",""Handheld shower head""}",0.0,0.0,1,0,2,7,3 days ago,t,14,32,57,229,12/7/2018,2,7/8/2018,11/4/2018,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,flexible,f,f,1,0.39,2084,3156,224.72158051163882
21888155,AU,Unknown,Unknown,f,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,"Melbourne, VIC, Australia",Central Business District,Melbourne,Melbourne,VIC,3004.0,"Melbourne, Australia",AU,Australia,-37.80821222,144.9592992,t,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,"{TV,Wifi,Kitchen,""Indoor fireplace"",Heating,Washer,Dryer,""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Long term stays allowed"",""Flat path to front door"",""Step-free access"",""Wide clearance to bed"",""Step-free access"",""Step-free access"",""Host greets you""}",150.0,0.0,1,0,5,28,10 months ago,t,0,0,0,0,12/7/2018,4,12/17/2017,1/3/2018,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,1,0.34,2084,2725,80.6874440614892
21112921,"Derrimut, Victoria, Australia",a few days or more,20%,f,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,"Melbourne, VIC, Australia",Central Business District,Melbourne,Melbourne,VIC,3000.0,"Melbourne, Australia",AU,Australia,-37.80838148,144.9602192,f,Apartment,Entire home/apt,5,1.0,1.0,3.0,Real Bed,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Paid parking off premises"",""Smoking allowed"",Gym,Elevator,Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",""Private living room"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",""Long term stays allowed"",Other,Waterfront,Beachfront,""Paid parking on premises""}",200.0,79.0,4,40,2,1125,9 months ago,t,29,59,89,89,12/7/2018,12,10/1/2017,10/21/2018,93.0,10.0,10.0,9.0,9.0,10.0,9.0,f,f,strict_14_with_grace_period,f,f,8,0.83,2084,2522,176.58450600009414
26722773,Saint Kilda,within a day,90%,f,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,f,"Saint Kilda, VIC, Australia",St Kilda,Port Phillip,Saint Kilda,VIC,3182.0,"Saint Kilda, Australia",AU,Australia,-37.86565657,144.9758676,t,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"{Wifi,Kitchen,""Paid parking off premises"",""Free street parking"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Bed linens"",Refrigerator,Dishwasher,""Cooking basics"",Oven,Stove,""Patio or balcony"",""Host greets you"",Waterfront,Beachfront,""Paid parking on premises""}",0.0,30.0,1,30,3,30,3 weeks ago,t,27,53,83,173,12/7/2018,6,7/23/2018,11/30/2018,87.0,9.0,9.0,9.0,9.0,10.0,9.0,f,f,moderate,f,f,1,1.3,2084,3327,95.5069496054395
8748854,"Melbourne, Victoria, Australia",Unknown,Unknown,f,"['email', 'phone']",t,f,"Carlton, VIC, Australia",Carlton,Melbourne,Carlton,VIC,3053.0,"Carlton, Australia",AU,Australia,-37.79715203,144.9748719,t,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Family/kid friendly"",""Smoke detector"",Essentials}",250.0,59.0,1,0,1,1125,36 months ago,t,0,0,0,0,12/7/2018,0,Unknown,Unknown,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,1,1.02,2084,3242,159.83501051853602
26400963,Australia,within an hour,100%,f,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,f,"Melbourne, VIC, Australia",Central Business District,Melbourne,Melbourne,VIC,3000.0,"Melbourne, Australia",AU,Australia,-37.81352582,144.9737296,t,Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",""Bed linens"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",300.0,79.0,1,0,2,1125,today,t,12,34,64,64,12/7/2018,6,7/21/2018,11/13/2018,90.0,9.0,9.0,10.0,10.0,10.0,9.0,f,t,moderate,f,f,1,1.29,2084,2534,170.10203273647298
